"0000000000000016","0002","2021-01-02","MANUKA-UMF10-1KG","6efa1a48-738f-11","100.00","1","100.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0003","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","130.00","20","2600.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0004","2021-01-02","MANUKA-UMF10-1KG","6efa1a48-738f-11","160.00","3","480.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0005","2021-01-02","ACC0003","6efa1977-738f-11","15.00","7","105.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0006","2021-01-02","LAPTOP3","6efa1977-738f-11","1400.00","20","28000.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0007","2021-01-02","ACC0005","6efa1977-738f-11","20.00","19","380.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0008","2021-01-02","MANUKA-UMF10-500G","6efa1a48-738f-11","78.00","6","468.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000016","0009","2021-01-02","ACC0005","6efa1977-738f-11","20.00","16","320.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000017","0001","2021-01-02","ACC0001","6efa1977-738f-11","70.00","13","910.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000017","0002","2021-01-02","MANUKA-UMF5-1KG","6efa1a48-738f-11","85.00","1","85.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000017","0003","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","55.00","16","880.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0001","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","55.00","2","110.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0002","2021-01-02","ACC0005","6efa1977-738f-11","20.00","2","40.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0003","2021-01-02","MANUKA-UMF10-500G","6efa1a48-738f-11","80.00","12","960.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0004","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","165.00","2","330.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0005","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","18","2880.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000018","0006","2021-01-02","MANUKA-UMF10-500G","6efa1a48-738f-11","78.00","18","1404.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0001","2021-01-02","LAPTOP3","6efa1977-738f-11","1000.00","1","1000.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0002","2021-01-02","ACC0004","6efa1977-738f-11","15.00","7","105.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0003","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","6","960.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0004","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","35.00","1","35.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0005","2021-01-02","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","7","1120.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0006","2021-01-02","MANUKA-UMF10-500G","6efa1a48-738f-11","90.00","4","360.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0007","2021-01-02","LAPTOP2","6efa1977-738f-11","2350.00","13","30550.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000019","0008","2021-01-02","ACC0005","6efa1977-738f-11","20.00","3","60.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0001","2021-01-02","MANUKA-UMF5-1KG","6efa1a48-738f-11","45.00","10","450.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0002","2021-01-02","MANUKA-UMF10-250","6efa1a48-738f-11","50.00","17","850.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0003","2021-01-02","LAPTOP1","6efa1977-738f-11","1500.00","6","9000.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0004","2021-01-02","ACC0004","6efa1977-738f-11","15.00","11","165.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0005","2021-01-02","ACC0003","6efa1977-738f-11","10.00","14","140.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000020","0006","2021-01-02","MANUKA-UMF5-1KG","6efa1a48-738f-11","75.00","17","1275.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000021","0001","2021-01-03","MANUKA-UMF5-1KG","6efa1a48-738f-11","50.00","16","800.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000022","0001","2021-01-03","MANUKA-UMF10-1KG","6efa1a48-738f-11","165.00","3","495.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000022","0002","2021-01-03","ACC0003","6efa1977-738f-11","15.00","16","240.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000022","0003","2021-01-03","MANUKA-UMF20-250G","6efa1a48-738f-11","80.00","9","720.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000022","0004","2021-01-03","ACC0002","6efa1977-738f-11","10.00","6","60.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000022","0005","2021-01-03","MANUKA-UMF20-250G","6efa1a48-738f-11","95.00","20","1900.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0001","2021-01-03","ACC0005","6efa1977-738f-11","20.00","14","280.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0002","2021-01-03","MANUKA-UMF5-1KG","6efa1a48-738f-11","75.00","14","1050.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0003","2021-01-03","MANUKA-UMF10-500G","6efa1a48-738f-11","78.00","2","156.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0004","2021-01-03","LAPTOP3","6efa1977-738f-11","1350.00","7","9450.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0005","2021-01-03","ACC0002","6efa1977-738f-11","5.00","6","30.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0006","2021-01-03","ACC0005","6efa1977-738f-11","25.00","6","150.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000023","0007","2021-01-03","MANUKA-UMF10-1KG","6efa1a48-738f-11","100.00","1","100.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0001","2021-01-03","ACC0002","6efa1977-738f-11","5.00","5","25.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0002","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","45.00","2","90.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0003","2021-01-03","MANUKA-UMF5-1KG","6efa1a48-738f-11","75.00","5","375.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0004","2021-01-03","ACC0005","6efa1977-738f-11","20.00","19","380.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0005","2021-01-03","ACC0005","6efa1977-738f-11","25.00","4","100.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0006","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","18","2880.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000024","0007","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","55.00","7","385.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000025","0001","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","130.00","15","1950.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000025","0002","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","35.00","11","385.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0001","2021-01-03","ACC0002","6efa1977-738f-11","10.00","6","60.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0002","2021-01-03","LAPTOP3","6efa1977-738f-11","1400.00","9","12600.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0003","2021-01-03","MANUKA-UMF20-250G","6efa1a48-738f-11","75.00","19","1425.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0004","2021-01-03","ACC0004","6efa1977-738f-11","15.00","3","45.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0005","2021-01-03","LAPTOP3","6efa1977-738f-11","1450.00","14","20300.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0006","2021-01-03","ACC0003","6efa1977-738f-11","10.00","4","40.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0007","2021-01-03","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","7","1120.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000026","0008","2021-01-03","MANUKA-UMF10-500G","6efa1a48-738f-11","70.00","1","70.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0001","2021-01-04","MANUKA-UMF5-1KG","6efa1a48-738f-11","45.00","4","180.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0002","2021-01-04","ACC0005","6efa1977-738f-11","25.00","5","125.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0003","2021-01-04","MANUKA-UMF5-1KG","6efa1a48-738f-11","80.00","15","1200.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0004","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","130.00","5","650.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0005","2021-01-04","LAPTOP3","6efa1977-738f-11","1400.00","16","22400.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0006","2021-01-04","MANUKA-UMF10-1KG","6efa1a48-738f-11","155.00","2","310.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000027","0007","2021-01-04","ACC0001","6efa1977-738f-11","65.00","6","390.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0001","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","130.00","1","130.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0002","2021-01-04","ACC0001","6efa1977-738f-11","50.00","12","600.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0003","2021-01-04","LAPTOP2","6efa1977-738f-11","2450.00","13","31850.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0004","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","50.00","15","750.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0005","2021-01-04","MANUKA-UMF5-250G","6efa1a48-738f-11","35.00","14","490.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000028","0006","2021-01-04","ACC0004","6efa1977-738f-11","15.00","1","15.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000029","0001","2021-01-04","ACC0002","6efa1977-738f-11","15.00","3","45.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000030","0001","2021-01-04","MANUKA-UMF10-500G","6efa1a48-738f-11","85.00","15","1275.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0001","2021-01-04","MANUKA-UMF10-1KG","6efa1a48-738f-11","140.00","8","1120.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0002","2021-01-04","MANUKA-UMF20-250G","6efa1a48-738f-11","85.00","9","765.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0003","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","160.00","11","1760.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0004","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","35.00","7","245.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0005","2021-01-04","ACC0001","6efa1977-738f-11","75.00","2","150.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000031","0006","2021-01-04","MANUKA-UMF20-250G","6efa1a48-738f-11","85.00","15","1275.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0001","2021-01-04","MANUKA-UMF5-250G","6efa1a48-738f-11","30.00","3","90.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0002","2021-01-04","MANUKA-UMF5-500G","6efa1a48-738f-11","165.00","17","2805.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0003","2021-01-04","MANUKA-UMF10-250","6efa1a48-738f-11","50.00","10","500.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0004","2021-01-04","ACC0005","6efa1977-738f-11","22.00","6","132.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0005","2021-01-04","ACC0002","6efa1977-738f-11","5.00","17","85.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000032","0006","2021-01-04","MANUKA-UMF20-250G","6efa1a48-738f-11","80.00","16","1280.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
"0000000000000033","0001","2021-01-04","MANUKA-UMF5-1KG","6efa1a48-738f-11","45.00","12","540.0000","2022-01-16 11:29:15","2022-01-16 11:29:15","0"
